1,436,7899922804536,644.004.02,4,2,COLETE AGATA 644 CREME M,0
1,437,7899922804543,644.004.03,4,3,COLETE AGATA 644 CREME G,0
1,438,7899922804550,644.004.04,4,4,COLETE AGATA 644 CREME GG,0
1,439,7899922804567,644.005.01,5,1,COLETE AGATA 644 BRANCO P,0
1,440,7899922804574,644.005.02,5,2,COLETE AGATA 644 BRANCO M,0
1,441,7899922804581,644.005.03,5,3,COLETE AGATA 644 BRANCO G,0
1,442,7899922804598,644.005.04,5,4,COLETE AGATA 644 BRANCO GG,0
1,443,7899922804604,644.006.01,6,1,COLETE AGATA 644 CINZA P,0
1,444,7899922804611,644.006.02,6,2,COLETE AGATA 644 CINZA M,0
1,445,7899922804628,644.006.03,6,3,COLETE AGATA 644 CINZA G,0
1,446,7899922804635,644.006.04,6,4,COLETE AGATA 644 CINZA GG,0
1,447,7899922804642,644.007.01,7,1,COLETE AGATA 644 MARROM P,0
1,448,7899922804659,644.007.02,7,2,COLETE AGATA 644 MARROM M,0
1,449,7899922804666,644.007.03,7,3,COLETE AGATA 644 MARROM G,0
1,450,7899922804673,644.007.04,7,4,COLETE AGATA 644 MARROM GG,0
1,451,7899922804680,644.008.01,8,1,COLETE AGATA 644 NUDE P,0
1,452,7899922804697,644.008.02,8,2,COLETE AGATA 644 NUDE M,0
1,453,7899922804703,644.008.03,8,3,COLETE AGATA 644 NUDE G,0
1,454,7899922804710,644.008.04,8,4,COLETE AGATA 644 NUDE GG,0
1,455,7899922804727,904.003.01,3,1,COLETE TRICOT 904 NATURAL P,0
1,456,7899922804734,904.003.02,3,2,COLETE TRICOT 904 NATURAL M,0
1,457,7899922804741,904.003.03,3,3,COLETE TRICOT 904 NATURAL G,0
1,458,7899922804758,904.003.04,3,4,COLETE TRICOT 904 NATURAL GG,0
1,459,7899922804765,910.006.01,6,1,CASACO ANJO GOLA LUXO 910 CINZA P,0
1,460,7899922804772,910.006.02,6,2,CASACO ANJO GOLA LUXO 910 CINZA M,0
1,461,7899922804789,910.006.03,6,3,CASACO ANJO GOLA LUXO 910 CINZA G,0
1,462,7899922804796,910.006.04,6,4,CASACO ANJO GOLA LUXO 910 CINZA GG,0
1,463,7899922804833,909,0,0,CASACO 7/8 CORDAO,0
1,464,7899922804840,909.045.01,45,1,CASACO 7/8 CORDAO 909 P,0
1,465,7899922804857,909.045.02,45,2,CASACO 7/8 CORDAO 909 M,0
1,466,7899922804864,909.045.03,45,3,CASACO 7/8 CORDAO 909 G,0
1,467,7899922804871,909.045.04,45,4,CASACO 7/8 CORDAO 909 GG,0
1,468,7899922804888,909.002.01,2,1,CASACO 7/8 CORDAO 909 PRETO P,0
1,469,7899922804895,909.002.02,2,2,CASACO 7/8 CORDAO 909 PRETO M,0
1,470,7899922804901,909.002.03,2,3,CASACO 7/8 CORDAO 909 PRETO G,0
1,471,7899922804918,909.002.04,2,4,CASACO 7/8 CORDAO 909 PRETO GG,0
1,472,7899922804925,909.007.01,7,1,CASACO 7/8 CORDAO 909 MARROM P,0
1,473,7899922804932,909.007.02,7,2,CASACO 7/8 CORDAO 909 MARROM M,0
1,474,7899922804949,909.007.03,7,3,CASACO 7/8 CORDAO 909 MARROM G,0
1,475,7899922804956,909.007.04,7,4,CASACO 7/8 CORDAO 909 MARROM GG,0
1,476,7899922804963,645.035.01,35,1,COLETE MINK 645 PAVAO P,0
1,477,7899922804970,645.035.02,35,2,COLETE MINK 645 PAVAO M,0
1,478,7899922804987,645.035.03,35,3,COLETE MINK 645 PAVAO G,0
1,479,7899922804994,645.035.04,35,4,COLETE MINK 645 PAVAO GG,0
1,480,7899922805007,644.017.01,17,1,COLETE AGATA 644 CINZA MESCLA P,0
1,481,7899922805014,644.017.02,17,2,COLETE AGATA 644 CINZA MESCLA M,0
1,482,7899922805021,644.017.03,17,3,COLETE AGATA 644 CINZA MESCLA G,0
1,483,7899922805038,644.017.04,17,4,COLETE AGATA 644 CINZA MESCLA GG,0
1,484,7899922805045,644.018.01,18,1,COLETE AGATA 644 AREIA P,0
1,485,7899922805052,644.018.02,18,2,COLETE AGATA 644 AREIA M,0
1,486,7899922805069,644.018.03,18,3,COLETE AGATA 644 AREIA G,0
1,487,7899922805076,644.018.04,18,4,COLETE AGATA 644 AREIA GG,0
1,488,7899922805083,644.036.01,36,1,COLETE AGATA 644 MARROM MCL P,0
1,489,7899922805090,644.036.02,36,2,COLETE AGATA 644 MARROM MCL M,0
1,490,7899922805106,644.036.03,36,3,COLETE AGATA 644 MARROM MCL G,0
1,491,7899922805113,644.036.04,36,4,COLETE AGATA 644 MARROM MCL GG,0
1,492,7899922805120,644.037.01,37,1,COLETE AGATA 644 CINZA BICHO P,0
1,493,7899922805137,644.037.02,37,2,COLETE AGATA 644 CINZA BICHO M,0
1,494,7899922805144,644.037.03,37,3,COLETE AGATA 644 CINZA BICHO G,0
1,495,7899922805151,644.037.04,37,4,COLETE AGATA 644 CINZA BICHO GG,0
1,496,7899922805168,913.006.01,6,1,CASACO 7/8 GOLA LUXO 913 CINZA P,0
1,497,7899922805175,913.006.02,6,2,CASACO 7/8 GOLA LUXO 913 CINZA M,0
1,498,7899922805182,913.006.03,6,3,CASACO 7/8 GOLA LUXO 913 CINZA G,0
1,499,7899922805199,913.006.04,6,4,CASACO 7/8 GOLA LUXO 913 CINZA GG,0
1,500,7899922805205,913.038.01,38,1,CASACO 7/8 GOLA LUXO 913 PRETO/BRANCO P,0
1,501,7899922805212,913.038.02,38,2,CASACO 7/8 GOLA LUXO 913 PRETO/BRANCO M,0
1,502,7899922805229,913.038.03,38,3,CASACO 7/8 GOLA LUXO 913 PRETO/BRANCO G,0
1,503,7899922805236,913.038.04,38,4,CASACO 7/8 GOLA LUXO 913 PRETO/BRANCO GG,0
1,504,7899922805243,917.039.06,39,6,GOLA ELEGANCE 917 BORDO UNI,0
1,505,7899922805250,917.015.06,15,6,GOLA ELEGANCE 917 CARAMELO UNI,0
1,506,7899922805267,912.006.01,6,1,COLETE ANJO GOLA LUXO 912 CINZA P,0
1,507,7899922805274,912.006.02,6,2,COLETE ANJO GOLA LUXO 912 CINZA M,0
1,508,7899922805281,912.006.03,6,3,COLETE ANJO GOLA LUXO 912 CINZA G,0
1,509,7899922805298,912.006.04,6,4,COLETE ANJO GOLA LUXO 912 CINZA GG,0
1,510,7899922805304,912.038.01,38,1,COLETE ANJO GOLA LUXO 912 PRETO/BRANCO P,0
1,511,7899922805311,912.038.02,38,2,COLETE ANJO GOLA LUXO 912 PRETO/BRANCO M,0
1,512,7899922805328,912.038.03,38,3,COLETE ANJO GOLA LUXO 912 PRETO/BRANCO G,0
1,513,7899922805335,912.038.04,38,4,COLETE ANJO GOLA LUXO 912 PRETO/BRANCO GG,0
1,514,7899922805342,648.004.01,4,1,CASACO COM CAPUZ NOVO 648 CREME P,0
1,515,7899922805359,648.004.02,4,2,CASACO COM CAPUZ NOVO 648 CREME M,0
1,516,7899922805366,648.004.03,4,3,CASACO COM CAPUZ NOVO 648 CREME G,0
1,517,7899922805373,648.004.04,4,4,CASACO COM CAPUZ NOVO 648 CREME GG,0
1,527,7899922805502,917.023.06,23,6,GOLA ELEGANCE 917 CINZA LISTRA UNI,0
1,528,7899922805519,917.037.06,37,6,GOLA ELEGANCE 917 CINZA BICHO UNI,0
1,529,7899922805526,917.040.06,40,6,GOLA ELEGANCE 917 GIRAFA UNI,0
1,530,7899922805533,644.015.01,15,1,COLETE AGATA 644 CARAMELO P,0
1,531,7899922805540,644.015.02,15,2,COLETE AGATA 644 CARAMELO M,0
1,532,7899922805557,644.015.03,15,3,COLETE AGATA 644 CARAMELO G,0
1,533,7899922805564,644.015.04,15,4,COLETE AGATA 644 CARAMELO GG,0
1,534,7899922805571,916.037.01,37,1,COLETE LONDON 916 CINZA BICHO P,0
1,535,7899922805588,916.037.02,37,2,COLETE LONDON 916 CINZA BICHO M,0
1,536,7899922805595,916.037.03,37,3,COLETE LONDON 916 CINZA BICHO G,0
1,537,7899922805601,916.037.04,37,4,COLETE LONDON 916 CINZA BICHO GG,0
1,538,7899922805618,920.007.06,7,6,GOLA ELEGANCE 2 VOLTAS 920 MARROM UNI,0
1,539,7899922805625,642,0,0,COLETE ELEGANCE GOLA,0
1,540,7899922805632,642.012.01,12,1,COLETE ELEGANCE GOLA 642 ONCA MARROM P,0
1,541,7899922805649,642.012.02,12,2,COLETE ELEGANCE GOLA 642 ONCA MARROM M,0
1,542,7899922805656,642.012.03,12,3,COLETE ELEGANCE GOLA 642 ONCA MARROM G,0
1,543,7899922805663,642.012.04,12,4,COLETE ELEGANCE GOLA 642 ONCA MARROM GG,0
1,544,7899922805670,642.017.01,17,1,COLETE ELEGANCE GOLA 642 CINZA MESCLA P,0
1,545,7899922805687,642.017.02,17,2,COLETE ELEGANCE GOLA 642 CINZA MESCLA M,0
1,546,7899922805694,642.017.03,17,3,COLETE ELEGANCE GOLA 642 CINZA MESCLA G,0
1,547,7899922805700,642.017.04,17,4,COLETE ELEGANCE GOLA 642 CINZA MESCLA GG,0
1,548,7899922805717,643,0,0,COLETE ELEGANCE CAPUZ,0
1,549,7899922805724,643.012.01,12,1,COLETE ELEGANCE CAPUZ 643 ONCA MARROM P,0
1,550,7899922805731,643.012.02,12,2,COLETE ELEGANCE CAPUZ 643 ONCA MARROM M,0
1,551,7899922805748,643.012.03,12,3,COLETE ELEGANCE CAPUZ 643 ONCA MARROM G,0
1,552,7899922805755,643.012.04,12,4,COLETE ELEGANCE CAPUZ 643 ONCA MARROM GG,0
1,553,7899922805762,643.017.01,17,1,COLETE ELEGANCE CAPUZ 643 CINZA MESCLA P,0
1,554,7899922805779,643.017.02,17,2,COLETE ELEGANCE CAPUZ 643 CINZA MESCLA M,0
1,555,7899922805786,643.017.03,17,3,COLETE ELEGANCE CAPUZ 643 CINZA MESCLA G,0
1,556,7899922805793,643.017.04,17,4,COLETE ELEGANCE CAPUZ 643 CINZA MESCLA GG,0
1,557,7899922805809,643.024.01,24,1,COLETE ELEGANCE CAPUZ 643 ZEBRA P,0
1,558,7899922805816,643.024.02,24,2,COLETE ELEGANCE CAPUZ 643 ZEBRA M,0
1,559,7899922805823,643.024.03,24,3,COLETE ELEGANCE CAPUZ 643 ZEBRA G,0
1,560,7899922805830,643.024.04,24,4,COLETE ELEGANCE CAPUZ 643 ZEBRA GG,0
1,561,7899922805847,643.037.01,37,1,COLETE ELEGANCE CAPUZ 643 CINZA BICHO P,0
1,562,7899922805854,643.037.02,37,2,COLETE ELEGANCE CAPUZ 643 CINZA BICHO M,0
1,563,7899922805861,643.037.03,37,3,COLETE ELEGANCE CAPUZ 643 CINZA BICHO G,0
1,564,7899922805878,643.037.04,37,4,COLETE ELEGANCE CAPUZ 643 CINZA BICHO GG,0
1,565,7899922809548,652,0,0,POLAINA PELE CURTA,0
1,566,7899922809555,652.045.06,45,6,POLAINA PELE CURTA 652 UNICO,0
1,567,7899922809562,652.005.06,5,6,POLAINA PELE CURTA 652 BRANCO UNI,0
1,568,7899922809579,652.037.06,37,6,POLAINA PELE CURTA 652 CINZA BICHO UNI,0
1,569,7899922809586,653,0,0,POLAINA DE MALHA,0
1,570,7899922809593,653.045.06,45,6,POLAINA DE MALHA 653 UNICO,0
1,571,7899922809609,653.007.06,7,6,POLAINA DE MALHA 653 MARROM UNI,0
1,572,7899922805953,648.007.01,7,1,CASACO COM CAPUZ NOVO 648 MARROM P,0
1,573,7899922805960,648.007.02,7,2,CASACO COM CAPUZ NOVO 648 MARROM M,0
1,574,7899922805977,648.007.03,7,3,CASACO COM CAPUZ NOVO 648 MARROM G,0
1,575,7899922805984,648.007.04,7,4,CASACO COM CAPUZ NOVO 648 MARROM GG,0
1,578,7899922806318,3260-1,0,0,BATA CROCHE,0
1,579,7899922806004,3260-1.002.01,2,1,BATA CROCHE 3260-1 PRETO P,0
1,580,7899922806011,3260-1.002.02,2,2,BATA CROCHE 3260-1 PRETO M,0
1,581,7899922806028,3260-1.002.03,2,3,BATA CROCHE 3260-1 PRETO G,0
1,582,7899922806035,3260-1.002.04,2,4,BATA CROCHE 3260-1 PRETO GG,0
1,583,7899922806042,3260-1.011.01,11,1,BATA CROCHE 3260-1 OFF WHITE P,0
1,584,7899922806059,3260-1.011.02,11,2,BATA CROCHE 3260-1 OFF WHITE M,0
1,585,7899922806066,3260-1.011.03,11,3,BATA CROCHE 3260-1 OFF WHITE G,0
1,586,7899922806073,3260-1.011.04,11,4,BATA CROCHE 3260-1 OFF WHITE GG,0
1,587,7899922806301,2740-1,0,0,BLAZER 1 BOTAO,0
1,588,7899922806103,2740-1.005.01,5,1,BLAZER 1 BOTAO 2740-1 BRANCO P,0
1,589,7899922806110,2740-1.005.02,5,2,BLAZER 1 BOTAO 2740-1 BRANCO M,0
1,590,7899922806127,2740-1.005.03,5,3,BLAZER 1 BOTAO 2740-1 BRANCO G,0
1,591,7899922806134,2740-1.005.04,5,4,BLAZER 1 BOTAO 2740-1 BRANCO GG,0
1,592,7899922806141,2740-1.041.01,41,1,BLAZER 1 BOTAO 2740-1 VERDE P,0
1,593,7899922806158,2740-1.041.02,41,2,BLAZER 1 BOTAO 2740-1 VERDE M,0
1,594,7899922806165,2740-1.041.03,41,3,BLAZER 1 BOTAO 2740-1 VERDE G,0
1,595,7899922806172,2740-1.041.04,41,4,BLAZER 1 BOTAO 2740-1 VERDE GG,0
1,596,7899922806189,2740-1.042.01,42,1,BLAZER 1 BOTAO 2740-1 AMARELO P,0
1,597,7899922806196,2740-1.042.02,42,2,BLAZER 1 BOTAO 2740-1 AMARELO M,0
1,598,7899922806202,2740-1.042.03,42,3,BLAZER 1 BOTAO 2740-1 AMARELO G,0
1,599,7899922806219,2740-1.042.04,42,4,BLAZER 1 BOTAO 2740-1 AMARELO GG,0
1,600,7899922806325,4508,0,0,BLAZER 1 BOTAO BOLSO LAPELA,0
1,631,7899922806530,4508.002.01,2,1,BLAZER 1 BOTAO BOLSO LAPELA 4508 PRETO P,0
1,632,7899922806547,4508.002.02,2,2,BLAZER 1 BOTAO BOLSO LAPELA 4508 PRETO M,0
1,633,7899922806554,4508.002.03,2,3,BLAZER 1 BOTAO BOLSO LAPELA 4508 PRETO G,0
1,634,7899922806561,4508.002.04,2,4,BLAZER 1 BOTAO BOLSO LAPELA 4508 PRETO GG,0
1,635,7899922806578,4508.043.01,43,1,BLAZER 1 BOTAO BOLSO LAPELA 4508 AZUL P,0
1,636,7899922806585,4508.043.02,43,2,BLAZER 1 BOTAO BOLSO LAPELA 4508 AZUL M,0
1,637,7899922806592,4508.043.03,43,3,BLAZER 1 BOTAO BOLSO LAPELA 4508 AZUL G,0
1,638,7899922806608,4508.043.04,43,4,BLAZER 1 BOTAO BOLSO LAPELA 4508 AZUL GG,0
1,644,7899922806660,4073,0,0,REGATA BASICA,0
1,645,7899922806677,4073.009.01,9,1,REGATA BASICA 4073 VERMELHO P,0
1,646,7899922806684,4073.009.02,9,2,REGATA BASICA 4073 VERMELHO M,0
1,647,7899922806691,4073.009.03,9,3,REGATA BASICA 4073 VERMELHO G,0
1,649,7899922806714,4073.010.01,10,1,REGATA BASICA 4073 AZUL MARINHO P,0
1,650,7899922806721,4073.010.02,10,2,REGATA BASICA 4073 AZUL MARINHO M,0
1,651,7899922806738,4073.010.03,10,3,REGATA BASICA 4073 AZUL MARINHO G,0
1,653,7899922806752,4073.041.01,41,1,REGATA BASICA 4073 VERDE P,0
1,654,7899922806769,4073.041.02,41,2,REGATA BASICA 4073 VERDE M,0
1,655,7899922806776,4073.041.03,41,3,REGATA BASICA 4073 VERDE G,0
1,657,7899922806790,4073.044.01,44,1,REGATA BASICA 4073 UVA P,0
1,658,7899922806806,4073.044.02,44,2,REGATA BASICA 4073 UVA M,0
1,659,7899922806813,4073.044.03,44,3,REGATA BASICA 4073 UVA G,0
1,661,7899922806837,4521,0,0,BLUSA TEXTURA BOJO,0
1,662,7899922806844,4521.002.01,2,1,BLUSA TEXTURA BOJO 4521 PRETO P,0
1,663,7899922806851,4521.002.02,2,2,BLUSA TEXTURA BOJO 4521 PRETO M,0
1,664,7899922806868,4521.002.03,2,3,BLUSA TEXTURA BOJO 4521 PRETO G,0
1,666,7899922806882,4521.009.01,9,1,BLUSA TEXTURA BOJO 4521 VERMELHO P,0
1,667,7899922806899,4521.009.02,9,2,BLUSA TEXTURA BOJO 4521 VERMELHO M,0
1,668,7899922806905,4521.009.03,9,3,BLUSA TEXTURA BOJO 4521 VERMELHO G,0
1,670,7899922806929,4521.010.01,10,1,BLUSA TEXTURA BOJO 4521 AZUL MARINHO P,0
1,671,7899922806936,4521.010.02,10,2,BLUSA TEXTURA BOJO 4521 AZUL MARINHO M,0
1,672,7899922806943,4521.010.03,10,3,BLUSA TEXTURA BOJO 4521 AZUL MARINHO G,0
1,674,7899922806967,4521.041.01,41,1,BLUSA TEXTURA BOJO 4521 VERDE P,0
1,675,7899922806974,4521.041.02,41,2,BLUSA TEXTURA BOJO 4521 VERDE M,0
1,676,7899922806981,4521.041.03,41,3,BLUSA TEXTURA BOJO 4521 VERDE G,0
1,678,7899922807001,919.005.01,5,1,COLETE LUXO SEM BARRA 919 BRANCO P,0
1,679,7899922807018,919.005.02,5,2,COLETE LUXO SEM BARRA 919 BRANCO M,0
1,680,7899922807025,919.005.03,5,3,COLETE LUXO SEM BARRA 919 BRANCO G,0
1,681,7899922807032,919.005.04,5,4,COLETE LUXO SEM BARRA 919 BRANCO GG,0
1,682,7899922807049,930,0,0,COLETE LONDON LUXO,0
1,683,7899922807056,930.001.01,45,1,COLETE LONDON LUXO 930 BEGE P,0
1,684,7899922807063,930.001.02,1,2,COLETE LONDON LUXO 930 BEGE M,0
1,685,7899922807070,930.001.03,1,3,COLETE LONDON LUXO 930 BEGE G,0
1,686,7899922807087,930.038.01,38,1,COLETE LONDON LUXO 930 PRETO/BRANCO P,0
1,687,7899922807094,930.038.02,38,2,COLETE LONDON LUXO 930 PRETO/BRANCO M,0
1,688,7899922807100,930.038.03,38,3,COLETE LONDON LUXO 930 PRETO/BRANCO G,0
1,689,7899922807117,01,0,0,BLUSA BATA,0
1,690,7899922807124,01.045.01,45,1,BLUSA BATA 01 SORTIDAS P,0
1,691,7899922807131,01.045.02,45,2,BLUSA BATA 01 SORTIDAS M,0
1,692,7899922807148,01.045.03,45,3,BLUSA BATA 01 SORTIDAS G,0
1,693,7899922807155,01.045.04,45,4,BLUSA BATA 01 SORTIDAS GG,0
1,694,7899922807162,02,0,0,CAMISA,0
1,695,7899922807179,02.005.01,5,1,CAMISA 02 BRANCO P,0
1,696,7899922807186,02.005.02,5,2,CAMISA 02 BRANCO M,0
1,697,7899922807193,02.005.03,5,3,CAMISA 02 BRANCO G,0
1,698,7899922807209,02.005.04,5,4,CAMISA 02 BRANCO GG,0
1,699,7899922807216,02.041.01,41,1,CAMISA 02 VERDE P,0
1,700,7899922807223,02.041.02,41,2,CAMISA 02 VERDE M,0
1,701,7899922807230,02.041.03,41,3,CAMISA 02 VERDE G,0
1,702,7899922807247,02.041.04,41,4,CAMISA 02 VERDE GG,0
1,703,7899922807254,02.046.01,46,1,CAMISA 02 LARANJA P,0
1,704,7899922807261,02.046.02,46,2,CAMISA 02 LARANJA M,0
1,705,7899922807278,02.046.03,46,3,CAMISA 02 LARANJA G,0
1,706,7899922807285,02.046.04,46,4,CAMISA 02 LARANJA GG,0
1,707,7899922807292,03,0,0,VESTIDO,0
1,708,7899922807308,03.025.01,25,1,VESTIDO 03 ONCA P,0
1,709,7899922807315,03.025.02,25,2,VESTIDO 03 ONCA M,0
1,710,7899922807322,03.025.03,25,3,VESTIDO 03 ONCA G,0
1,711,7899922807339,03.041.01,41,1,VESTIDO 03 VERDE P,0
1,712,7899922807346,03.041.02,41,2,VESTIDO 03 VERDE M,0
1,713,7899922807353,03.041.03,41,3,VESTIDO 03 VERDE G,0
1,714,7899922808930,403,0,0,GORRO LANUDO,0
1,715,7899922808947,403.003.06,3,6,GORRO LANUDO NATURAL 403 UNICO,0
1,716,7899922808954,403.002.06,2,6,GORRO LANUDO 403 PRETO UNI,0
1,717,7899922808961,403.005.06,5,6,GORRO LANUDO 403 BRANCO UNI,0
1,718,7899922808978,403.006.06,6,6,GORRO LANUDO 403 CINZA UNI,0
1,719,7899922808985,403.007.06,7,6,GORRO LANUDO 403 MARROM UNI,0
1,720,7899922808992,403.028.06,28,6,GORRO LANUDO 403 CHAMUSCADO UNI,0
1,721,7899922807438,403.041.06,41,6,GORRO LANUDO 403 VERDE UNI,0
1,722,7899922808879,404,0,0,GORRO CACADOR,0
1,723,7899922808862,404.045.01,45,1,GORRO CACADOR 404 P,0
1,724,7899922808855,404.045.02,45,2,GORRO CACADOR 404 M,0
1,725,7899922808848,404.045.03,45,3,GORRO CACADOR 404 G,0
1,726,7899922808831,404.045.04,45,4,GORRO CACADOR 404 GG,0
1,727,7899922808893,404.007.01,7,1,GORRO CACADOR 404 MARROM P,0
1,728,7899922808909,404.007.02,7,2,GORRO CACADOR 404 MARROM M,0
1,729,7899922808916,404.007.03,7,3,GORRO CACADOR 404 MARROM G,0
1,730,7899922808923,404.007.04,7,4,GORRO CACADOR 404 MARROM GG,0
1,731,7899922807537,404.043.01,43,1,GORRO CACADOR 404 AZUL P,0
1,732,7899922807544,404.043.02,43,2,GORRO CACADOR 404 AZUL M,0
1,733,7899922807551,404.043.03,43,3,GORRO CACADOR 404 AZUL G,0
1,734,7899922807568,404.043.04,43,4,GORRO CACADOR 404 AZUL GG,0
1,735,7899922809005,402,0,0,GORRO GAMULA,0
1,736,7899922809012,402.003.06,3,6,GORRO GAMULA NATURAL 402 UNICO,0
1,737,7899922809029,402.002.06,2,6,GORRO GAMULA 402 PRETO UNI,0
1,738,7899922809036,402.007.06,7,6,GORRO GAMULA 402 MARROM UNI,0
1,739,7899922809043,402.028.06,28,6,GORRO GAMULA 402 CHAMUSCADO UNI,0
1,741,7899922807636,930.020.01,20,1,COLETE LONDON LUXO 930 PRETO LISTRA P,0
1,742,7899922807643,930.020.02,20,2,COLETE LONDON LUXO 930 PRETO LISTRA M,0
1,743,7899922807650,930.020.03,20,3,COLETE LONDON LUXO 930 PRETO LISTRA G,0
1,749,7899922807766,230,0,0,PANTUFA DE PELE,0
1,750,7899922807773,230.045.16,45,16,PANTUFA DE PELE 230,0
1,751,7899922807780,230.001.20,1,20,PANTUFA DE PELE 230 BEGE 31,0
1,752,7899922807797,230.001.21,1,21,PANTUFA DE PELE 230 BEGE 32,0
1,753,7899922807803,230.001.22,1,22,PANTUFA DE PELE 230 BEGE 33,0
1,754,7899922807810,230.001.23,1,23,PANTUFA DE PELE 230 BEGE 34,0
1,755,7899922807827,230.001.24,1,24,PANTUFA DE PELE 230 BEGE 35,0
1,756,7899922807834,230.001.25,1,25,PANTUFA DE PELE 230 BEGE 36,0
1,757,7899922807841,230.001.26,1,26,PANTUFA DE PELE 230 BEGE 37,0
1,758,7899922807858,230.001.27,1,27,PANTUFA DE PELE 230 BEGE 38,0
1,759,7899922807865,230.001.28,1,28,PANTUFA DE PELE 230 BEGE 39,0
1,760,7899922807872,230.001.29,1,29,PANTUFA DE PELE 230 BEGE 40,0
1,761,7899922807889,230.001.30,1,30,PANTUFA DE PELE 230 BEGE 41,0
1,762,7899922807896,230.001.31,1,31,PANTUFA DE PELE 230 BEGE 42,0
1,763,7899922807902,230.001.32,1,32,PANTUFA DE PELE 230 BEGE 43,0
1,764,7899922807919,230.001.33,1,33,PANTUFA DE PELE 230 BEGE 44,0
1,765,7899922807926,230.006.19,6,19,PANTUFA DE PELE 230 CINZA 30,0
1,766,7899922807933,230.006.20,6,20,PANTUFA DE PELE 230 CINZA 31,0
1,767,7899922807940,230.006.21,6,21,PANTUFA DE PELE 230 CINZA 32,0
1,768,7899922807957,230.006.22,6,22,PANTUFA DE PELE 230 CINZA 33,0
1,769,7899922807964,230.006.23,6,23,PANTUFA DE PELE 230 CINZA 34,0
1,770,7899922807971,230.006.24,6,24,PANTUFA DE PELE 230 CINZA 35,0
1,771,7899922807988,230.006.25,6,25,PANTUFA DE PELE 230 CINZA 36,0
1,772,7899922807995,230.006.26,6,26,PANTUFA DE PELE 230 CINZA 37,0
1,773,7899922808008,230.006.27,6,27,PANTUFA DE PELE 230 CINZA 38,0
1,774,7899922808015,230.006.28,6,28,PANTUFA DE PELE 230 CINZA 39,0
1,775,7899922808022,230.006.29,6,29,PANTUFA DE PELE 230 CINZA 40,0
1,776,7899922808039,230.006.30,6,30,PANTUFA DE PELE 230 CINZA 41,0
1,777,7899922808046,230.006.31,6,31,PANTUFA DE PELE 230 CINZA 42,0
1,778,7899922808053,230.006.32,6,32,PANTUFA DE PELE 230 CINZA 43,0
1,779,7899922808060,230.006.33,6,33,PANTUFA DE PELE 230 CINZA 44,0
1,780,7899922808077,230.028.19,28,19,PANTUFA DE PELE 230 CHAMUSCADO 30,0
1,781,7899922808084,230.028.20,28,20,PANTUFA DE PELE 230 CHAMUSCADO 31,0
1,782,7899922808091,230.028.21,28,21,PANTUFA DE PELE 230 CHAMUSCADO 32,0
1,783,7899922808107,230.028.22,28,22,PANTUFA DE PELE 230 CHAMUSCADO 33,0
1,784,7899922808114,230.028.23,28,23,PANTUFA DE PELE 230 CHAMUSCADO 34,0
1,785,7899922808121,230.028.24,28,24,PANTUFA DE PELE 230 CHAMUSCADO 35,0
1,786,7899922808138,230.028.25,28,25,PANTUFA DE PELE 230 CHAMUSCADO 36,0
1,787,7899922808145,230.028.26,28,26,PANTUFA DE PELE 230 CHAMUSCADO 37,0
1,788,7899922808152,230.028.27,28,27,PANTUFA DE PELE 230 CHAMUSCADO 38,0
1,789,7899922808169,230.028.28,28,28,PANTUFA DE PELE 230 CHAMUSCADO 39,0
1,790,7899922808176,230.028.29,28,29,PANTUFA DE PELE 230 CHAMUSCADO 40,0
1,791,7899922808183,230.028.30,28,30,PANTUFA DE PELE 230 CHAMUSCADO 41,0
1,792,7899922808190,230.028.31,28,31,PANTUFA DE PELE 230 CHAMUSCADO 42,0
1,793,7899922808206,230.028.32,28,32,PANTUFA DE PELE 230 CHAMUSCADO 43,0
1,794,7899922808213,230.028.33,28,33,PANTUFA DE PELE 230 CHAMUSCADO 44,0
1,795,7899922808220,210,0,0,CHINELO DE PELE,0
1,796,7899922808237,210.045.16,45,16,CHINELO DE PELE 210,0
1,797,7899922808244,210.001.23,1,23,CHINELO DE PELE 210 BEGE 34,0
1,798,7899922808251,210.001.24,1,24,CHINELO DE PELE 210 BEGE 35,0
1,799,7899922808268,210.001.25,1,25,CHINELO DE PELE 210 BEGE 36,0
1,800,7899922808275,210.001.26,1,26,CHINELO DE PELE 210 BEGE 37,0
1,801,7899922808282,210.001.27,1,27,CHINELO DE PELE 210 BEGE 38,0
1,802,7899922808299,210.001.28,1,28,CHINELO DE PELE 210 BEGE 39,0
1,803,7899922808305,210.001.29,1,29,CHINELO DE PELE 210 BEGE 40,0
1,804,7899922808312,210.001.30,1,30,CHINELO DE PELE 210 BEGE 41,0
1,805,7899922808329,210.001.31,1,31,CHINELO DE PELE 210 BEGE 42,0
1,806,7899922808336,210.001.32,1,32,CHINELO DE PELE 210 BEGE 43,0
1,807,7899922808343,210.001.33,1,33,CHINELO DE PELE 210 BEGE 44,0
1,808,7899922808350,210.006.22,6,22,CHINELO DE PELE 210 CINZA 33,0
1,809,7899922808367,210.006.23,6,23,CHINELO DE PELE 210 CINZA 34,0
1,810,7899922808374,210.006.24,6,24,CHINELO DE PELE 210 CINZA 35,0
1,811,7899922808381,210.006.25,6,25,CHINELO DE PELE 210 CINZA 36,0
1,812,7899922808398,210.006.26,6,26,CHINELO DE PELE 210 CINZA 37,0
1,813,7899922808404,210.006.27,6,27,CHINELO DE PELE 210 CINZA 38,0
